0,0,65536.00,0
1,1,65465.00,0
2,2,65394.10,0
3,3,65323.40,0
4,4,65252.50,0
5,5,65181.50,0
6,6,65111.50,0
7,7,65040.50,0
8,8,64969.60,0
9,9,64898.80,0
10,10,64828.10,0
11,11,64757.10,0
12,12,64686.30,0
13,13,64615.80,0
14,14,64545.70,0
15,15,64475.70,0
16,16,64406.90,0
17,17,64337.20,0
18,18,64267.50,0
19,19,64198.10,0
20,20,64128.40,0
